gene_id	gene_name	status	log2FoldChange	padj	pvalue	baseMean	mean_MM1S_coculture	mean_MM1S_monoculture
ENSG00000269514	AC024257.3	up	2.5391427632302377	0.08289598057121456	0.009308964128761393	19.292133610325244	33.273677436337245	5.310589784313243
ENSG00000279551	AC025263.3	up	1.6203376810654209	0.08289598057121456	0.026223799906538232	19.8290886401272	30.17941235921369	9.478764921040712
ENSG00000234337	AC026462.1	up	1.4549318668084459	0.08289598057121456	0.02446692494115952	24.167517772684196	35.64891296747359	12.686122577894801
ENSG00000283341	AC068205.2	up	1.5325023775444706	0.08289598057121456	0.0231088241487487	46.66693923899927	69.60141361600748	23.732464861991062
ENSG00000275709	AC090527.3	up	4.519373802950877	0.08289598057121456	0.0075681067142749575	5.483331918006798	10.966663836013597	0.0
ENSG00000284783	AC091057.5	up	2.8304473363552245	0.08289598057121456	0.010106899731300308	12.905491521718398	23.006267222566976	2.804715820869824
ENSG00000284906	AC091057.6	up	1.0000571489103887	0.08289598057121456	0.023041505412813783	686.0823792880874	914.955260000912	457.2094985752629
ENSG00000272335	AC093297.2	up	1.1304843260962703	0.08289598057121456	0.02022848293542531	321.68055153484624	441.82410223917867	201.53700083051385
ENSG00000272308	AC104113.1	up	1.4289487409351689	0.08289598057121456	0.027715728321525742	15.59838106842781	22.977270425658478	8.219491711197142
ENSG00000280173	AC104447.1	up	1.1107207889347912	0.08289598057121456	0.02345607362980109	51.91773370904408	71.15480540931308	32.680662008775066
ENSG00000274653	AC106782.6	up	1.8648053454212834	0.08289598057121456	0.021938161991927725	13.76943740580254	21.89115405167459	5.6477207599304835
ENSG00000248632	AC106872.5	up	1.5081960206084732	0.08289598057121456	0.018180648116746113	80.59996245038906	119.51025574754271	41.689669153235414
ENSG00000270019	AC110769.2	up	1.1958223592899038	0.08289598057121456	0.03055586493544013	34.06828013133245	47.627221296233266	20.509338966431645
ENSG00000279864	AC124864.2	up	2.249240947140016	0.08289598057121456	0.010942037514836267	35.530507497088294	59.03808699150162	12.022928002674966
